sentence	sentence #	word	tag
sentence59		2013	O
sentence59		by	O
sentence60	sentence60	MR	B-partyone
sentence60		P	I-partyone
sentence60		RAJA	I-partyone
sentence60		SEKHAR	I-partyone
sentence60		AGED	O
sentence60		ABOUT	O
sentence60		28	O
sentence60		YRS	O
sentence61	sentence61	S	O
sentence61		0	O
sentence61		MR	O
sentence61		KRISHNA	O
sentence61		PARAMATMA	O
sentence61		PENTAKOTA	O
sentence61		R	O
sentence61		at	O
sentence61		NESTER	O
sentence61		RAGA	O
sentence61		B	O
sentence61		502	O
sentence62	sentence62	OPP	O
sentence62		MORE	O
sentence62		MEGA	O
sentence62		STORE	O
sentence62		BANGALORE	O
sentence62		560	O
sentence62		48	O
sentence63	sentence63	Hereinafter	O
sentence63		called	O
sentence63		the	O
sentence63		OWNER	O
sentence63		of	O
sentence63		the	O
sentence63		One	O
sentence63		Part	O
sentence63		AND	O
sentence64	sentence64	MR	B-partytwo
sentence64		VENKATA	I-partytwo
sentence64		BHYRAVA	I-partytwo
sentence64		MURTHY	I-partytwo
sentence64		MUTNURI	I-partytwo
sentence64		P	O
sentence64		at	O
sentence64		NO	O
sentence64		17	O
sentence64		2	O
sentence64		16	O
sentence64		l	O
sentence64		EERABHARAPURAM	O
sentence64		AGED	O
sentence64		ABOUT	O
sentence64		26	O
sentence64		YRS	O
sentence64		tRAOAHMUNDRY	O
sentence64		ANDHRA	O
sentence64		PRADESH	O
sentence65	sentence65	S	O
sentence65		n	O
sentence65		MR	O
sentence65		RAGHAVENDRA	O
sentence65		RAO	O
sentence65		t533105	O
sentence66	sentence66	W	O
sentence66		at	O
sentence66		CODINZANT	O
sentence66		TECHNOLOGIES	O
sentence66		BVT	O
sentence66		LTD	O
sentence66		BANGALORE	O
sentence67	sentence67	Hereinafter	O
sentence67		called	O
sentence67		the	O
sentence67		xe2	O
sentence67		x80	O
sentence67		x98TENANT	O
sentence67		of	O
sentence67		the	O
sentence67		Other	O
sentence67		Part	O
sentence68	sentence68	The	O
sentence68		terms	O
sentence68		Owner	O
sentence68		and	O
sentence68		Tenant	O
sentence68		shall	O
sentence68		mean	O
sentence68		and	O
sentence68		include	O
sentence68		their	O
sentence68		heirs	O
sentence68		legal	O
sentence68		representatives	O
sentence68		administrators	O
sentence68		assigns	O
sentence68		of	O
sentence68		their	O
sentence68		respective	O
sentence68		parts	O
sentence68		as	O
sentence68		parties	O
sentence68		themselves	O
sentence68		wherever	O
sentence68		the	O
sentence68		context	O
sentence68		admits	O
sentence68		and	O
sentence68		includes	O
sentence68		the	O
sentence68		same	O
sentence69	sentence69	Whereas	O
sentence69		the	O
sentence69		Owner	O
sentence69		is	O
sentence69		the	O
sentence69		sole	O
sentence69		and	O
sentence69		absolute	O
sentence69		owner	O
sentence69		of	O
sentence69		the	O
sentence70	sentence70	Residential	O
sentence70		property	O
sentence70		which	O
sentence70		is	O
sentence70		morefully	O
sentence70		descrmed	O
sentence70		in	O
sentence70		the	O
sentence70		schedule	O
sentence70		hereunder	O
sentence70		and	O
sentence70		at	O
sentence70		the	O
sentence70		enjoyment	O
sentence70		of	O
sentence70		the	O
sentence70		owner	O
sentence70		Whereas	O
sentence70		the	O
sentence70		Tenant	O
sentence70		for	O
sentence70		want	O
sentence70		of	O
sentence70		Residential	O
sentence70		tpurpose	O
sentence70		approached	O
sentence70		the	O
sentence71	sentence71	owner	O
sentence71		to	O
sentence71		let	O
sentence71		out	O
sentence71		the	O
sentence71		premises	O
sentence71		on	O
sentence71		monthly	O
sentence71		rental	O
sentence71		and	O
sentence71		the	O
sentence71		owner	O
sentence71		agreed	O
sentence71		for	O
sentence71		the	O
sentence71		same	O
sentence71		under	O
sentence71		the	O
sentence71		following	O
sentence71		terms	O
sentence71		and	O
sentence71		conditions	O
sentence72	sentence72	2	O
sentence73	sentence73	NOW	O
sentence73		THIS	O
sentence73		AGREEMENT	O
sentence73		WITNESSETH	O
sentence73		AS_FQLLCWS	O
sentence74	sentence74	The	O
sentence74		tenancy	O
sentence74		shall	O
sentence74		commence	O
sentence74		from	O
sentence74		11	B-startdate
sentence74		4	I-startdate
sentence74		2012	I-startdate
sentence74		and	O
sentence74		initially	O
sentence74		valid	O
sentence74		for	O
sentence74		a	O
sentence74		period	O
sentence74		of	O
sentence74		eleven	B-end
sentence74		months	I-end
sentence74		and	O
sentence74		may	O
sentence74		be	O
sentence74		renewed	O
sentence74		with	O
sentence75	sentence75	5	O
sentence75		enhanced	O
sentence75		rent	O
sentence75		for	O
sentence75		further	O
sentence75		periods	O
sentence75		before	O
sentence75		the	O
sentence75		expiry	O
sentence75		of	O
sentence75		this	O
sentence75		agreement	O
sentence75		after	O
sentence75		mutual	O
sentence75		consent	O
sentence75		between	O
sentence75		the	O
sentence75		parties	O
sentence76	sentence76	The	O
sentence76		tenant	O
sentence76		shall	O
sentence76		pay	O
sentence76		a	O
sentence76		monthly	O
sentence76		rent	O
sentence76		of	O
sentence76		Rs	O
sentence76		15	O
sentence76		0	O
sentence76		Rupees	O
sentence77	sentence77	Fifteen	O
sentence77		thousand	O
sentence77		only	O
sentence77		t	O
sentence77		to	O
sentence77		the	O
sentence77		owner	O
sentence77		on	O
sentence77		or	O
sentence78	sentence78	xe2	O
sentence78		x80	O
sentence78		xa2	O
sentence78		xe2	O
sentence78		x96	O
sentence78		xa0	O
sentence78		before	O
sentence78		5th	O
sentence78		of	O
sentence78		every	O
sentence78		succeeding	O
sentence78		month	O
sentence78		as	O
sentence78		per	O
sentence78		the	O
sentence78		english	O
sentence78		calendar	O
sentence78		month	O
sentence79	sentence79	The	O
sentence79		tenant	O
sentence79		has	O
sentence79		paid	O
sentence79		a	O
sentence79		total	O
sentence79		sum	O
sentence79		of	O
sentence79		Rs	O
sentence79		1	O
sentence79		50	O
sentence79		0	O
sentence79		Rupees	B-value
sentence80	sentence80	One	I-value
sentence80		Lakh	I-value
sentence80		fifty	I-value
sentence80		thousadn	I-value
sentence80		only	O
sentence80		t	O
sentence80		to	O
sentence80		the	O
sentence80		owner	O
sentence81	sentence81	towards	O
sentence81		advance	O
sentence81		security	O
sentence81		deposit	O
sentence81		This	O
sentence81		sum	O
sentence81		shall	O
sentence81		carry	O
sentence81		no	O
sentence81		interest	O
sentence81		but	O
sentence81		refundable	O
sentence81		to	O
sentence81		the	O
sentence81		tenant	O
sentence81		at	O
sentence81		the	O
sentence81		time	O
sentence81		of	O
sentence81		vacating	O
sentence81		the	O
sentence81		premises	O
sentence81		after	O
sentence81		deductions	O
sentence81		for	O
sentence81		damages	O
sentence81		and	O
sentence81		dues	O
sentence81		if	O
sentence81		any	O
sentence82	sentence82	Re	O
sentence82		painting	O
sentence82		cost	O
sentence82		0ne	O
sentence82		M	O
sentence82		nth	O
sentence82		Rent	O
sentence83	sentence83	The	O
sentence83		tenant	O
sentence83		sliall	O
sentence83		pay	O
sentence83		for	O
sentence83		the	O
sentence83		electricity	O
sentence83		charges	O
sentence83		separately	O
sentence84	sentence84	and	O
sentence84		water	O
sentence84		charges	O
sentence84		separately	O
sentence85	sentence85	The	O
sentence85		Owner	O
sentence85		Tenant	O
sentence85		shall	O
sentence85		give	O
sentence85		to	O
sentence85		the	O
sentence85		Tenant	O
sentence85		Cwner	O
sentence85		llU0	O
sentence85		2	O
sentence85		month	O
sentence85		advance	O
sentence85		notice	O
sentence85		for	O
sentence85		vacating	O
sentence85		of	O
sentence85		the	O
sentence85		premises	O
sentence86	sentence86	The	O
sentence86		Tenant	O
sentence86		shall	O
sentence86		allow	O
sentence86		inspection	O
sentence86		by	O
sentence86		the	O
sentence86		owner	O
sentence86		during	O
sentence86		all	O
sentence86		reasonable	O
sentence86		hours	O
sentence86		and	O
sentence86		the	O
sentence86		tenant	O
sentence86		shall	O
sentence86		not	O
sentence86		re	O
sentence86		lease	O
sentence86		or	O
sentence86		alter	O
sentence86		the	O
sentence86		premises	O
sentence86		and	O
sentence86		shall	O
sentence86		while	O
sentence86		vacating	O
sentence86		the	O
sentence86		same	O
sentence86		shall	O
sentence86		hand	O
sentence86		over	O
sentence86		it	O
sentence86		to	O
sentence86		the	O
sentence86		owner	O
sentence86		only	O
sentence86		in	O
sentence86		the	O
sentence86		same	O
sentence86		condition	O
sentence86		in	O
sentence86		which	O
sentence86		it	O
sentence86		was	O
sentence86		occupied	O
sentence86		save	O
sentence86		normal	O
sentence86		wear	O
sentence86		and	O
sentence86		tear	O
sentence87	sentence87	The	O
sentence87		tenant	O
sentence87		shall	O
sentence87		maintain	O
sentence87		the	O
sentence87		premises	O
sentence87		in	O
sentence87		good	O
sentence87		and	O
sentence87		tenantable	O
sentence87		condition	O
sentence87		during	O
sentence87		the	O
sentence87		tenancy	O
sentence87		period	O
sentence88	sentence88	xc2	O
sentence88		xb0	O
sentence88		n	O
sentence88		as	O
sentence88		xc2	O
sentence88		xae	O
sentence88		the	O
sentence88		tenant	O
sentence88		vacates	O
sentence88		even	O
sentence88		before	O
sentence88		the	O
sentence88		agreed	O
sentence88		period	O
sentence88		of	O
sentence88		eleven	O
sentence88		months	O
sentence88		then	O
sentence88		the	O
sentence88		owner	O
sentence88		shall	O
sentence88		deduct	O
sentence88		Rs	O
sentence88		15	O
sentence88		0	O
sentence88		towards	O
sentence88		brokerage	O
sentence89	sentence89	SCHEDULE	O
sentence89		OF	O
sentence89		THE	O
sentence89		PRExMISES	O
sentence90	sentence90	rLAT	O
sentence90		no	O
sentence90		B503	O
sentence90		NESTER	O
sentence90		RAGA	O
sentence90		APARTMENTS	O
sentence90		MAHADEVAPURA	O
sentence90		0PPSITE	O
sentence90		MORE	O
sentence90		MEGA	O
sentence90		STORE	O
sentence90		BANGALORE	O
sentence90		560	O
sentence90		48	O
sentence91	sentence91	Consisting	O
sentence91		of	O
sentence91		3BHK	O
sentence92	sentence92	Fitted	O
sentence92		with	O
sentence92		Cfans	O
sentence92		t	O
sentence92		Geyser	O
sentence92		1	O
sentence92		Tlights	O
sentence92		Efan	O
sentence93	sentence93	IN	O
sentence93		WITNESS	O
sentence93		WHERFop	O
sentence93		v	O
sentence93		t	O
sentence93		t	O
sentence94	sentence94	on	O
sentence94		the	O
sentence94		day	O
sentence94		month1	O
sentence94		j	O
sentence94		e	O
sentence94		tand	O
sentence94		Tenant	O
sentence94		have	O
sentence94		signed	O
sentence94		this	O
sentence94		agreement	O
sentence95	sentence95	w	O
sentence95		and	O
sentence95		year	O
sentence95		first	O
sentence95		above	O
sentence95		mentioned	O
sentence96	sentence96	WITNESSES	O
sentence97	sentence97	1	O
sentence97		X	O
sentence97		r	O
sentence98	sentence98	OWNER	O
sentence99	sentence99	RENTAL	O
sentence99		AGREEMENT	O
sentence100	sentence100	This	O
sentence100		agreement	O
sentence100		of	O
sentence100		Tenancy	O
sentence100		is	O
sentence100		made	O
sentence100		and	O
sentence100		executed	O
sentence100		at	O
sentence100		Chennai	O
sentence100		on	O
sentence100		1st	O
sentence100		day	O
sentence100		of	O
sentence100		September	O
sentence100		2011	O
sentence100		1	O
sentence100		3	O
sentence100		2011	O
sentence101	sentence101	BETWEEN	O
sentence102	sentence102	k	B-partyone
sentence102		Sarguneswaran	I-partyone
sentence102		s	O
sentence102		o	O
sentence102		G	O
sentence102		Kasinath	O
sentence102		Rao	O
sentence102		aged	O
sentence102		about	O
sentence102		54	O
sentence102		years	O
sentence102		residing	O
sentence102		at	O
sentence102		No	O
sentence102		20	O
sentence102		3	O
sentence102		Venkateswara	O
sentence102		nagar	O
sentence102		IstMain	O
sentence102		road	O
sentence102		Velachery	O
sentence102		Chennai	O
sentence102		42	O
sentence102		Tamil	O
sentence102		Nadu	O
sentence102		Hereinafter	O
sentence102		referred	O
sentence102		as	O
sentence102		the	O
sentence102		OWNER	O
sentence103	sentence103	AND	O
sentence104	sentence104	R	B-partytwo
sentence104		Mathankumar	I-partytwo
sentence104		s	O
sentence104		o	O
sentence104		Ramasamy	O
sentence104		aged	O
sentence104		28	O
sentence104		years	O
sentence104		New	O
sentence104		No	O
sentence104		88	O
sentence104		01d	O
sentence104		No	O
sentence104		62	O
sentence104		Madha	O
sentence104		kovil	O
sentence104		street	O
sentence104		Ganesapuram	O
sentence104		Namakkal	O
sentence104		637001	O
sentence104		Hereinafter	O
sentence104		referred	O
sentence104		as	O
sentence104		the	O
sentence104		TENANT	O
sentence105	sentence105	whereas	O
sentence105		the	O
sentence105		Tenant	O
sentence105		has	O
sentence105		requested	O
sentence105		the	O
sentence105		Owner	O
sentence105		to	O
sentence105		let	O
sentence105		out	O
sentence105		the	O
sentence105		premises	O
sentence105		bearing	O
sentence105		address	O
sentence105		No	O
sentence105		20	O
sentence105		3	O
sentence105		Venkateswara	O
sentence105		nagar	O
sentence105		1st	O
sentence105		Main	O
sentence105		road	O
sentence105		Velachery	O
sentence105		Chennai	O
sentence105		42	O
sentence105		Tamil	O
sentence105		Nadu	O
sentence105		In	O
sentence105		consideration	O
sentence105		of	O
sentence105		the	O
sentence105		rent	O
sentence105		hereinafter	O
sentence105		reserved	O
sentence105		and	O
sentence105		the	O
sentence105		conditions	O
sentence105		hereinafter	O
sentence105		stated	O
sentence106	sentence106	Now	O
sentence106		this	O
sentence106		agreement	O
sentence106		witnesses	O
sentence106		as	O
sentence106		follows	O
sentence107	sentence107	The	O
sentence107		Tenant	O
sentence107		shall	O
sentence107		pay	O
sentence107		a	O
sentence107		monthly	O
sentence107		rent	O
sentence107		of	O
sentence107		Rs	O
sentence107		7200	O
sentence107		Seven	O
sentence107		thousand	O
sentence107		and	O
sentence107		two	O
sentence107		hundred	O
sentence107		only	O
sentence107		on	O
sentence107		or	O
sentence107		before	O
sentence107		5	O
sentence107		th	O
sentence107		day	O
sentence107		of	O
sentence107		every	O
sentence107		month	O
sentence108	sentence108	The	O
sentence108		Tenant	O
sentence108		has	O
sentence108		deposited	O
sentence108		with	O
sentence108		Owner	O
sentence108		Rs	O
sentence108		40	O
sentence108		0	O
sentence108		Forty	B-value
sentence108		thousand	I-value
sentence108		as	O
sentence108		advance	O
sentence108		and	O
sentence108		security	O
sentence108		deposit	O
sentence108		which	O
sentence108		the	O
sentence108		Owner	O
sentence108		hereby	O
sentence108		acknowledges	O
sentence108		the	O
sentence108		said	O
sentence108		sum	O
sentence108		shall	O
sentence108		carry	O
sentence108		no	O
sentence108		interest	O
sentence108		but	O
sentence108		refundable	O
sentence108		to	O
sentence108		the	O
sentence108		Tenant	O
sentence108		on	O
sentence108		the	O
sentence108		termination	O
sentence108		of	O
sentence108		the	O
sentence108		tenancy	O
sentence109	sentence109	The	O
sentence109		tenancy	O
sentence109		shall	O
sentence109		be	O
sentence109		in	O
sentence109		force	O
sentence109		for	O
sentence109		a	O
sentence109		period	O
sentence109		of	O
sentence109		eleven	B-end
sentence109		months	I-end
sentence109		from	O
sentence109		the	O
sentence109		above	O
sentence109		said	O
sentence109		date	O
sentence109		and	O
sentence109		the	O
sentence109		month	O
sentence109		of	O
sentence109		tenancy	O
sentence109		being	O
sentence109		the	O
sentence109		English	O
sentence109		calendar	O
sentence109		month	O
sentence110	sentence110	The	O
sentence110		Owner	O
sentence110		shall	O
sentence110		have	O
sentence110		the	O
sentence110		right	O
sentence110		to	O
sentence110		terminate	O
sentence110		the	O
sentence110		tenancy	O
sentence110		if	O
sentence110		the	O
sentence110		Tenant	O
sentence110		fails	O
sentence110		to	O
sentence110		pay	O
sentence110		the	O
sentence110		rent	O
sentence110		regularly	O
sentence110		for	O
sentence110		a	O
sentence110		consecutive	O
sentence110		period	O
sentence110		of	O
sentence110		two	O
sentence110		or	O
sentence110		more	O
sentence110		months	O
sentence110		or	O
